link,address,price,price_num,beds,bath,cars,suburb
https://www.realestate.com.au/property-apartment-nsw-sydney-419535578,"41/17-25 wentworth ave, Sydney, NSW 2000",$635 per week,635.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425685214,"393 Pitt St, Sydney, NSW 2000",$640 per week,640.0,1,1,1,sydney
https://www.realestate.com.au/property-unit-nsw-haymarket-425600682,"N607/33 Ultimo Road, Haymarket, NSW 2000",$640 per week,640.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425652966,"187 Kent St, Sydney, NSW 2000",$645,645.0,1,1,0,sydney
https://www.realestate.com.au/property-studio-nsw-sydney-410396659,"Sydney, address available on request",$645 per week,645.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425691270,"507/45 Shelley Street, Sydney, NSW 2000",$680.00,340.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425640234,"501/161 Clarence Street, Sydney, NSW 2000",$650,650.0,1,0,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-406466611,"298-304 Sussex Street, Sydney, NSW 2000",$650 per week,650.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425606090,"365 Kent Street, Sydney, NSW 2000",Leased,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425583478,"38 Bridge Street, Sydney, NSW 2000",DEPOSIT TAKEN,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425559058,"1045/1 Steam Mill Lane, Sydney, NSW 2000",$700 per week,700.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425545870,"402/2 York Street, Sydney, NSW 2000",$680 per week,680.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-418861834,"2701/343 Pitt st, Sydney, NSW 2000",$650 per week,650.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-410833107,"505/38 College, Sydney, NSW 2000",$650 per week,650.0,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-424959018,"23 Shelley Street, Sydney, NSW 2000",$650 per week,650.0,1,1,0,sydney
https://www.realestate.com.au/property-unit-nsw-sydney-424409878,"161 Clarence Street, Sydney, NSW 2000",From $650.00 Per Week,325.0,1,0,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424067634,"Unit 298/298-304 Sussex St, Sydney, NSW 2000",...Plus Timber Floor,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425320818,"38 Bridge Street, Sydney, NSW 2000",$695 PW,695.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425644970,"1307/161 Clarence St, Sydney, NSW 2000",$675 Deposit taken,675.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425668070,"365 Kent Street, Sydney, NSW 2000",$680 per week,680.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425658722,"1409/100 Gloucester Street, Sydney, NSW 2000",$695.00,347.5,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425645374,"4 Bridge St, Sydney, NSW 2000",$680,680.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-415967449,"110/361 Kent Street, Sydney, NSW 2000",$680 per week,680.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425484714,"315/569 George Street, Sydney, NSW 2000",$680 per week,680.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425536798,"811/197-199 Castlereagh Street, Sydney, NSW 2000",$695 per week,695.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425341954,"23 Shelley Street, Sydney, NSW 2000",$695 P/Week,695.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425673446,"Lvl 16/6 Liittle Hay Street, Haymarket, NSW 2000",... WITH FURNITURE,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425646082,"315/569-581 George Street, Sydney, NSW 2000",$700 Per Week,700.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425626102,"315/569-581 George Street, Sydney, NSW 2000",$700 Per Week,700.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425602010,"801/38 York Street, Sydney, NSW 2000",$900.00,450.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-421626802,"1042/1 Steam Mill Lane, Sydney, NSW 2000",...Furnished at $1000/W,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-416453405,"68/278 Sussex Street, Sydney, NSW 2000",$700 per week,700.0,2,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425511166,"510/168 Kent Street, Sydney, NSW 2000",$700 per week,700.0,1,1,1,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425481358,"Lvl 13/6 Little Hay Street, Haymarket, NSW 2000",... WITH FURNITURE,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425481294,"Lvl 13/6 Little Hay Street, Haymarket, NSW 2000",... WITH FURNITURE,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425480142,"Lvl 12/6 Little Hay Street, Haymarket, NSW 2000",...BEDROOM WITH FURNITURE,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425480122,"Lvl 12/6 Little Hay Street, Haymarket, NSW 2000",... $760 PER WEEK!,760.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-425480090,"Lvl 12/6 Little Hay Street, Haymarket, NSW 2000",...+ Study $760 Per Week,760.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425275522,"20/259-261 Clarence Street, Sydney, NSW 2000",$780.00,390.0,2,2,0,sydney
https://www.realestate.com.au/property-studio-nsw-sydney-423638846,"222/27 Park Street, Sydney, NSW 2000","... internet, linens",,1,0,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-424905506,"38-42 Bridge Street, Sydney, NSW 2000",$705.00 per week,352.5,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-421013742,"4005/91  Liverpool Street, Sydney, NSW 2000",Deposit Taken,,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-haymarket-423558282,"Haymarket, address available on request",$715 per week,715.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-425616198,"11/259-261 Clarence Street, Sydney, NSW 2000",$720 Per Week,720.0,1,1,0,sydney
https://www.realestate.com.au/property-apartment-nsw-sydney-419668854,"322/298 Sussex Street, Sydney, NSW 2000",$720 per week,720.0,1,1,0,sydney
